SNP	Most_severe_consequence	Gene_symbol	Gene_ID	Transcript_ID	Consequence	Impact	Biotype	Exon	Protein_position	Amino_acids
rs11853527	intron_variant	WDR72		ENST00000560036	intron_variant	MODIFIER	protein_coding			
rs11853527	intron_variant	WDR72		ENST00000560036	intron_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000372847	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000372847	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000372850	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000372850	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000372853	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000372853	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000452446	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000452446	upstream_gene_variant	MODIFIER	protein_coding			
rs11999061	upstream_gene_variant	URM1		ENST00000470840	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs11999061	upstream_gene_variant	URM1		ENST00000470840	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs12001437	regulatory_region_variant				regulatory_region_variant					
rs12380322	intron_variant	HAUS6		ENST00000380496	intron_variant	MODIFIER	protein_coding			
rs12380322	intron_variant	HAUS6		ENST00000380496	intron_variant	MODIFIER	protein_coding			
rs12380322	intron_variant	HAUS6		ENST00000380502	intron_variant	MODIFIER	protein_coding			
rs12380322	intron_variant	HAUS6		ENST00000380502	intron_variant	MODIFIER	protein_coding			
rs12380322	intron_variant	RNU6-264P		ENST00000517134	downstream_gene_variant	MODIFIER	snRNA			
rs12380322	intron_variant	RNU6-264P		ENST00000517134	downstream_gene_variant	MODIFIER	snRNA			
rs12548678	intergenic_variant				intergenic_variant					
rs12553324	intergenic_variant				intergenic_variant					
rs12555274	regulatory_region_variant				regulatory_region_variant					
rs12570156	intron_variant	A1CF		ENST00000282641	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000373993	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000373995	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000373997	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000374001	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000395489	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000395495	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000414883	intron_variant	MODIFIER	protein_coding			
rs12570156	intron_variant	A1CF		ENST00000473480	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs12708519	intron_variant	PTPN9		ENST00000306726	intron_variant	MODIFIER	protein_coding			
rs12708519	intron_variant	PTPN9		ENST00000561731	downstream_gene_variant	MODIFIER	protein_coding			
rs12708519	intron_variant	CTD-2323K18.2		ENST00000566222	downstream_gene_variant	MODIFIER	processed_pseudogene			
rs12898690	intron_variant	BAHD1		ENST00000416165	intron_variant	MODIFIER	protein_coding			
rs12898690	intron_variant	BAHD1		ENST00000416165	intron_variant	MODIFIER	protein_coding			
rs12898690	intron_variant	BAHD1		ENST00000416165	intron_variant	MODIFIER	protein_coding			
rs12898690	intron_variant	RP11-64K12.9		ENST00000558601	downstream_gene_variant	MODIFIER	antisense			
rs12898690	intron_variant	RP11-64K12.9		ENST00000558601	downstream_gene_variant	MODIFIER	antisense			
rs12898690	intron_variant	RP11-64K12.9		ENST00000558601	downstream_gene_variant	MODIFIER	antisense			
rs12898690	intron_variant	BAHD1		ENST00000561234	intron_variant	MODIFIER	protein_coding			
rs12898690	intron_variant	BAHD1		ENST00000561234	intron_variant	MODIFIER	protein_coding			
rs12898690	intron_variant	BAHD1		ENST00000561234	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000300141	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000321118	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000321147	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000339244	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000341861	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000358939	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000395652	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs12909009	intron_variant	DPP8		ENST00000558559	downstream_gene_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000558786	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000559233	intron_variant	MODIFIER	protein_coding			
rs12909009	intron_variant	DPP8		ENST00000560048	downstream_gene_variant	MODIFIER	processed_transcript			
rs12909009	intron_variant	DPP8		ENST00000560597	downstream_gene_variant	MODIFIER	retained_intron			
rs12913098	intron_variant	DPH6-AS1		ENST00000501169	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs12913098	intron_variant	DPH6-AS1		ENST00000501169	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs12913098	intron_variant	DPH6-AS1		ENST00000559210	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs12913098	intron_variant	DPH6-AS1		ENST00000559210	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs13266634	missense_variant	SLC30A8		ENST00000427715	synonymous_variant	LOW	protein_coding		276.0	R
rs13266634	missense_variant	SLC30A8		ENST00000427715	missense_variant	MODERATE	protein_coding		276.0	R/W
rs13266634	missense_variant	SLC30A8		ENST00000456015	synonymous_variant	LOW	protein_coding		325.0	R
rs13266634	missense_variant	SLC30A8		ENST00000456015	missense_variant	MODERATE	protein_coding		325.0	R/W
rs13266634	missense_variant	SLC30A8		ENST00000519688	synonymous_variant	LOW	protein_coding		276.0	R
rs13266634	missense_variant	SLC30A8		ENST00000519688	missense_variant	MODERATE	protein_coding		276.0	R/W
rs13266634	missense_variant	SLC30A8		ENST00000521243	synonymous_variant	LOW	protein_coding		276.0	R
rs13266634	missense_variant	SLC30A8		ENST00000521243	missense_variant	MODERATE	protein_coding		276.0	R/W
rs13267937	intron_variant	MAFA		ENST00000333480	downstream_gene_variant	MODIFIER	protein_coding			
rs13267937	intron_variant	MAFA		ENST00000333480	downstream_gene_variant	MODIFIER	protein_coding			
rs13267937	intron_variant	MAFA		ENST00000333480	downstream_gene_variant	MODIFIER	protein_coding			
rs13267937	intron_variant	RP11-909N17.3		ENST00000519762	downstream_gene_variant	MODIFIER	antisense			
rs13267937	intron_variant	RP11-909N17.3		ENST00000519762	downstream_gene_variant	MODIFIER	antisense			
rs13267937	intron_variant	RP11-909N17.3		ENST00000519762	downstream_gene_variant	MODIFIER	antisense			
rs13267937	intron_variant	MAFA		ENST00000528185	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs13267937	intron_variant	MAFA		ENST00000528185	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs13267937	intron_variant	MAFA		ENST00000528185	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs13273592	intergenic_variant				intergenic_variant					
rs1330303	intron_variant	BNC2		ENST00000380666	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000380666	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000380667	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000380667	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000380672	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000380672	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000418777	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000418777	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000468187	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000468187	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000484726	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs1330303	intron_variant	BNC2		ENST00000484726	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs1330303	intron_variant	BNC2		ENST00000486514	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000486514	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000545497	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000545497	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000603313	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000603313	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000603713	intron_variant	MODIFIER	protein_coding			
rs1330303	intron_variant	BNC2		ENST00000603713	intron_variant	MODIFIER	protein_coding			
rs13339351	intergenic_variant				intergenic_variant					
rs139149176	intergenic_variant				intergenic_variant					
rs139219993	intron_variant	RP11-1129I3.1		ENST00000562300	intron_variant,non_coding_transcript_variant	MODIFIER	sense_overlapping			
rs139219993	intron_variant	RP11-1129I3.1		ENST00000568246	intron_variant,non_coding_transcript_variant	MODIFIER	sense_overlapping			
rs1396713	intron_variant	HERC1		ENST00000443617	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000443617	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000443617	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000558532	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000558532	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000558532	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000559886	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs1396713	intron_variant	HERC1		ENST00000559886	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs1396713	intron_variant	HERC1		ENST00000559886	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs1396713	intron_variant	HERC1		ENST00000560316	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000560316	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000560316	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000560462	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000560462	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000560462	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000561400	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000561400	intron_variant	MODIFIER	protein_coding			
rs1396713	intron_variant	HERC1		ENST00000561400	intron_variant	MODIFIER	protein_coding			
rs139891432	intron_variant	FTO		ENST00000394647	intron_variant	MODIFIER	protein_coding			
rs139891432	intron_variant	FTO		ENST00000394647	intron_variant	MODIFIER	protein_coding			
rs139891432	intron_variant	FTO		ENST00000464071	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs139891432	intron_variant	FTO		ENST00000464071	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs139891432	intron_variant	FTO		ENST00000471389	intron_variant	MODIFIER	protein_coding			
rs139891432	intron_variant	FTO		ENST00000471389	intron_variant	MODIFIER	protein_coding			
rs139891432	intron_variant	FTO		ENST00000570395	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs139891432	intron_variant	FTO		ENST00000570395	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1420076	intron_variant	RBFOX1		ENST00000422070	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000422070	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000535565	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000535565	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000547372	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000547372	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000547427	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1420076	intron_variant	RBFOX1		ENST00000547427	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1420076	intron_variant	RBFOX1		ENST00000547605	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000547605	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000548749	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1420076	intron_variant	RBFOX1		ENST00000548749	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1420076	intron_variant	RBFOX1		ENST00000550418	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000550418	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000551752	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000551752	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000552089	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000552089	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000553186	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RBFOX1		ENST00000553186	intron_variant	MODIFIER	protein_coding			
rs1420076	intron_variant	RP11-420N3.2		ENST00000569895	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1420076	intron_variant	RP11-420N3.2		ENST00000569895	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs145500238	intron_variant	GLIS3		ENST00000381971	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000381971	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000477901	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000477901	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000478844	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000478844	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000481827	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000481827	intron_variant	MODIFIER	protein_coding			
rs145500238	intron_variant	GLIS3		ENST00000490709	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs145500238	intron_variant	GLIS3		ENST00000490709	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs145500238	intron_variant	GLIS3		ENST00000491889	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs145500238	intron_variant	GLIS3		ENST00000491889	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs145904814	intron_variant	FTO		ENST00000394647	intron_variant	MODIFIER	protein_coding			
rs145904814	intron_variant	FTO		ENST00000464071	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs145904814	intron_variant	FTO		ENST00000471389	intron_variant	MODIFIER	protein_coding			
rs145904814	intron_variant	FTO		ENST00000570395	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs146692251	intron_variant	VPS13C		ENST00000249837	intron_variant	MODIFIER	protein_coding			
rs146692251	intron_variant	VPS13C		ENST00000261517	intron_variant	MODIFIER	protein_coding			
rs146692251	intron_variant	VPS13C		ENST00000395896	intron_variant	MODIFIER	protein_coding			
rs146692251	intron_variant	VPS13C		ENST00000395898	intron_variant	MODIFIER	protein_coding			
rs1472495	intergenic_variant				intergenic_variant					
rs147643814	intron_variant	SLC30A8		ENST00000427715	intron_variant	MODIFIER	protein_coding			
rs147643814	intron_variant	SLC30A8		ENST00000427715	intron_variant	MODIFIER	protein_coding			
rs147643814	intron_variant	SLC30A8		ENST00000521035	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs147643814	intron_variant	SLC30A8		ENST00000521035	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs147643814	intron_variant	SLC30A8		ENST00000521243	intron_variant	MODIFIER	protein_coding			
rs147643814	intron_variant	SLC30A8		ENST00000521243	intron_variant	MODIFIER	protein_coding			
rs147643814	intron_variant	RP11-1059L18.1		ENST00000522976	downstream_gene_variant	MODIFIER	processed_pseudogene			
rs147643814	intron_variant	RP11-1059L18.1		ENST00000522976	downstream_gene_variant	MODIFIER	processed_pseudogene			
rs147643814	intron_variant	SLC30A8		ENST00000524274	intron_variant	MODIFIER	protein_coding			
rs147643814	intron_variant	SLC30A8		ENST00000524274	intron_variant	MODIFIER	protein_coding			
rs149336329	intron_variant	MYO5C		ENST00000261839	intron_variant	MODIFIER	protein_coding			
rs149336329	intron_variant	MYO5C		ENST00000261839	intron_variant	MODIFIER	protein_coding			
rs149336329	intron_variant	MYO5C		ENST00000443683	intron_variant	MODIFIER	protein_coding			
rs149336329	intron_variant	MYO5C		ENST00000443683	intron_variant	MODIFIER	protein_coding			
rs149336329	intron_variant	MYO5C		ENST00000541028	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs149336329	intron_variant	MYO5C		ENST00000541028	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs149336329	intron_variant	MYO5C		ENST00000558479	intron_variant	MODIFIER	protein_coding			
rs149336329	intron_variant	MYO5C		ENST00000558479	intron_variant	MODIFIER	protein_coding			
rs149336329	intron_variant	MYO5C		ENST00000558902	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs149336329	intron_variant	MYO5C		ENST00000558902	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs149336329	intron_variant	MYO5C		ENST00000559459	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs149336329	intron_variant	MYO5C		ENST00000559459	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs149336329	intron_variant	MYO5C		ENST00000560809	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs149336329	intron_variant	MYO5C		ENST00000560809	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs149587589	3_prime_UTR_variant	KIAA1875		ENST00000323662	3_prime_UTR_variant	MODIFIER	protein_coding			
rs149587589	3_prime_UTR_variant	KIAA1875		ENST00000525150	downstream_gene_variant	MODIFIER	retained_intron			
rs149587589	3_prime_UTR_variant	KIAA1875		ENST00000528691	downstream_gene_variant	MODIFIER	retained_intron			
rs149587589	3_prime_UTR_variant	KIAA1875		ENST00000529209	downstream_gene_variant	MODIFIER	retained_intron			
rs149587589	3_prime_UTR_variant	KIAA1875		ENST00000534167	3_prime_UTR_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs1558902	intron_variant	FTO		ENST00000394647	intron_variant	MODIFIER	protein_coding			
rs1558902	intron_variant	FTO		ENST00000464071	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs1558902	intron_variant	FTO		ENST00000471389	intron_variant	MODIFIER	protein_coding			
rs1558902	intron_variant	FTO		ENST00000570395	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1575972	intergenic_variant				intergenic_variant					
rs16895840	intron_variant	RP11-3G20.1		ENST00000518922	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs16970349	intron_variant	BMF		ENST00000220446	intron_variant	MODIFIER	protein_coding			
rs16970349	intron_variant	BMF		ENST00000354670	intron_variant	MODIFIER	protein_coding			
rs16970349	intron_variant	BMF		ENST00000397573	intron_variant	MODIFIER	protein_coding			
rs16970349	intron_variant	BMF		ENST00000431415	intron_variant	MODIFIER	protein_coding			
rs16970349	intron_variant	BMF		ENST00000558774	intron_variant	MODIFIER	protein_coding			
rs16970349	intron_variant	RP11-521C20.3		ENST00000559022	downstream_gene_variant	MODIFIER	antisense			
rs16970349	intron_variant	BMF		ENST00000559701	intron_variant	MODIFIER	protein_coding			
rs16970349	intron_variant	BMF		ENST00000561282	intron_variant	MODIFIER	protein_coding			
rs16970349	intron_variant	BMF		ENST00000561360	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000298649	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000359426	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000360289	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000404387	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000421088	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000436817	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000448642	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000450646	intron_variant	MODIFIER	protein_coding			
rs17476364	intron_variant	HK1		ENST00000464803	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs17476364	intron_variant	HK1		ENST00000476368	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs17476364	intron_variant	HK1		ENST00000480047	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs17476364	intron_variant	HK1		ENST00000483054	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs17476364	intron_variant	HK1		ENST00000483077	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs17476364	intron_variant	HK1		ENST00000493591	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs17476364	intron_variant	HK1		ENST00000494253	upstream_gene_variant	MODIFIER	processed_transcript			
rs17770336	intron_variant	LINGO2		ENST00000379992	intron_variant	MODIFIER	protein_coding			
rs17772814	intron_variant	CASC11		ENST00000502463	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs17772814	intron_variant	CASC11		ENST00000519071	downstream_gene_variant	MODIFIER	lincRNA			
rs183862911	intergenic_variant				intergenic_variant					
rs1888832	intergenic_variant				intergenic_variant					
rs1978487	intron_variant	KAT8		ENST00000219797	intron_variant	MODIFIER	protein_coding			
rs1978487	intron_variant	KAT8		ENST00000448516	intron_variant	MODIFIER	protein_coding			
rs1978487	intron_variant	KAT8		ENST00000539683	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs1978487	intron_variant	KAT8		ENST00000543774	intron_variant	MODIFIER	protein_coding			
rs1978487	intron_variant	RP11-196G11.4		ENST00000576336	intron_variant,non_coding_transcript_variant	MODIFIER	sense_intronic			
rs2025067	intron_variant	SMEK1		ENST00000337238	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000337238	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000428424	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000428424	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000554308	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2025067	intron_variant	SMEK1		ENST00000554308	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2025067	intron_variant	SMEK1		ENST00000554390	intron_variant	MODIFIER	non_stop_decay			
rs2025067	intron_variant	SMEK1		ENST00000554390	intron_variant	MODIFIER	non_stop_decay			
rs2025067	intron_variant	SMEK1		ENST00000554511	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000554511	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000554684	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000554684	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000554943	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000554943	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000555029	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000555029	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000555462	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000555462	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000557018	intron_variant	MODIFIER	protein_coding			
rs2025067	intron_variant	SMEK1		ENST00000557018	intron_variant	MODIFIER	protein_coding			
rs2056857	intron_variant	C14orf166B		ENST00000216450	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2056857	intron_variant	C14orf166B		ENST00000393774	intron_variant	MODIFIER	protein_coding			
rs2056857	intron_variant	C14orf166B		ENST00000450042	intron_variant	MODIFIER	protein_coding			
rs2056857	intron_variant	C14orf166B		ENST00000460005	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2056857	intron_variant	C14orf166B		ENST00000484640	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2056857	intron_variant	C14orf166B		ENST00000557453	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000315183	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000315183	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000395799	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000395799	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000432286	upstream_gene_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000432286	upstream_gene_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000450465	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000450465	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000462400	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000462400	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000477487	non_coding_transcript_exon_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000477487	non_coding_transcript_exon_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000491718	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000491718	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
